	q0	q1	q2	densidad	velocidad	presion	t	x
1692	1.00016922	1.00016922	3.00008461	1.00016922	1.0	0.9999999999999998	1.8	3.84
1693	1.00019026	1.00019026	3.00009513	1.00019026	1.0	0.9999999999999998	1.8	3.86
1694	1.00021375	1.00021375	3.00010687	1.00021375	1.0	0.999999998	1.8	3.88
1695	1.00023994	1.00023994	3.00011997	1.00023994	1.0	0.9999999999999998	1.8	3.9
1696	1.00026913	1.00026913	3.00013457	1.00026913	1.0	1.000000002	1.8	3.92
1697	1.00030164	1.00030164	3.00015082	1.00030164	1.0	0.9999999999999998	1.8	3.94
1698	1.0003378	1.0003378	3.0001689	1.0003378	1.0	0.9999999999999998	1.8	3.96
1699	1.00037799	1.00037799	3.00018899	1.00037799	1.0	0.9999999979999996	1.8	3.98
1700	1.00042263	1.00042263	3.00021131	1.00042263	1.0	0.9999999979999998	1.8	4.0
1701	1.00047216	1.00047216	3.00023608	1.00047216	1.0	0.9999999999999998	1.8	4.0200000000000005
1702	1.00052709	1.00052709	3.00026354	1.00052709	1.0	0.9999999979999998	1.8	4.04
1703	1.00058793	1.00058793	3.00029397	1.00058793	1.0	1.0000000019999997	1.8	4.0600000000000005
1704	1.00065528	1.00065528	3.00032764	1.00065528	1.0	0.9999999999999998	1.8	4.08
1705	1.00072976	1.00072976	3.00036488	1.00072976	1.0	0.9999999999999998	1.8	4.1
1706	1.00081206	1.00081206	3.00040603	1.00081206	1.0	0.9999999999999998	1.8	4.12
1707	1.00090293	1.00090293	3.00045146	1.00090293	1.0	0.9999999979999996	1.8	4.14
1708	1.00100317	1.00100317	3.00050158	1.00100317	1.0	0.9999999979999998	1.8	4.16
1709	1.00111364	1.00111364	3.00055682	1.00111364	1.0	0.9999999999999998	1.8	4.18
1710	1.00123531	1.00123531	3.00061765	1.00123531	1.0	0.9999999979999998	1.8	4.2
1711	1.00136917	1.00136917	3.00068459	1.00136917	1.0	1.0000000019999997	1.8	4.22
1712	1.00151634	1.00151634	3.00075817	1.00151634	1.0	0.9999999999999998	1.8	4.24
1713	1.00167798	1.00167798	3.00083899	1.00167798	1.0	0.9999999999999998	1.8	4.26
1714	1.00185539	1.00185539	3.00092769	1.00185539	1.0	0.9999999979999998	1.8	4.28
1715	1.00204992	1.00204992	3.00102496	1.00204992	1.0	0.9999999999999998	1.8	4.3
1716	1.00226305	1.00226305	3.00113152	1.00226305	1.0	0.9999999979999998	1.8	4.32
1717	1.00249635	1.00249635	3.00124817	1.00249635	1.0	0.999999998	1.8	4.34
1718	1.00275151	1.00275151	3.00137575	1.00275151	1.0	0.9999999979999996	1.8	4.36
1719	1.00303034	1.00303034	3.00151517	1.00303034	1.0	0.9999999999999998	1.8	4.38
1720	1.00333478	1.00333478	3.00166739	1.00333478	1.0	0.9999999999999998	1.8	4.4
1721	1.00366688	1.00366688	3.00183344	1.00366688	1.0	0.9999999999999998	1.8	4.42
1722	1.00402885	1.00402885	3.00201443	1.00402885	1.0	1.0000000019999997	1.8	4.44
1723	1.00442304	1.00442304	3.00221152	1.00442304	1.0	0.9999999999999998	1.8	4.46
1724	1.00485193	1.00485193	3.00242596	1.00485193	1.0	0.9999999979999998	1.8	4.48
1725	1.00531817	1.00531817	3.00265909	1.00531817	1.0	1.0000000019999997	1.8	4.5
1726	1.00582459	1.00582459	3.00291229	1.00582459	1.0	0.9999999979999996	1.8	4.5200000000000005
1727	1.00637415	1.00637415	3.00318708	1.00637415	1.0	1.0000000019999997	1.8	4.54
1728	1.00697003	1.00697003	3.00348501	1.00697003	1.0	0.9999999979999998	1.8	4.5600000000000005
1729	1.00761554	1.00761554	3.00380777	1.00761554	1.0	0.9999999999999998	1.8	4.58
1730	1.00831422	1.00831422	3.00415711	1.00831422	1.0	0.9999999999999998	1.8	4.6000000000000005
1731	1.00906978	1.00906978	3.00453489	1.00906978	1.0	0.9999999999999998	1.8	4.62
1732	1.00988613	1.00988613	3.00494307	1.00988613	1.0	1.0000000019999997	1.8	4.64
1733	1.01076739	1.01076739	3.0053837	1.01076739	1.0	1.0000000019999997	1.8	4.66
1734	1.01171788	1.01171788	3.00585894	1.01171788	1.0	0.9999999999999998	1.8	4.68
1735	1.01274213	1.01274213	3.00637107	1.01274213	1.0	1.000000002	1.8	4.7
1736	1.01384489	1.01384489	3.00692244	1.01384489	1.0	0.9999999979999996	1.8	4.72
1737	1.01503111	1.01503111	3.00751556	1.01503111	1.0	1.0000000019999997	1.8	4.74
1738	1.01630599	1.01630599	3.00815299	1.01630599	1.0	0.9999999979999998	1.8	4.76
1739	1.01767492	1.01767492	3.00883746	1.01767492	1.0	0.9999999999999998	1.8	4.78
1740	1.01914354	1.01914354	3.00957177	1.01914354	1.0	0.9999999999999998	1.8	4.8
1741	1.02071769	1.02071769	3.01035884	1.02071769	1.0	0.9999999979999998	1.8	4.82
1742	1.02240343	1.02240343	3.01120172	1.02240343	1.0	1.0000000019999997	1.8	4.84
1743	1.02420707	1.02420707	3.01210353	1.02420707	1.0	0.9999999979999998	1.8	4.86
1744	1.02613509	1.02613509	3.01306754	1.02613509	1.0	0.999999998	1.8	4.88
1745	1.02819422	1.02819422	3.01409711	1.02819422	1.0	0.9999999999999998	1.8	4.9
1746	1.03039138	1.03039138	3.01519569	1.03039138	1.0	0.9999999999999998	1.8	4.92
1747	1.03273368	1.03273368	3.01636684	1.03273368	1.0	0.9999999999999998	1.8	4.94
1748	1.03522845	1.03522845	3.01761423	1.03522845	1.0	1.0000000019999997	1.8	4.96
1749	1.03788318	1.03788318	3.01894159	1.03788318	1.0	0.9999999999999998	1.8	4.98
1750	1.04070553	1.04070553	3.02035277	1.04070553	1.0	1.0000000019999997	1.8	5.0
1751	1.04370334	1.04370334	3.02185167	1.04370334	1.0	0.9999999999999998	1.8	5.0200000000000005
1752	1.04688457	1.04688457	3.02344229	1.04688457	1.0	1.000000002	1.8	5.04
1753	1.05025732	1.05025732	3.02512866	1.05025732	1.0	0.9999999999999998	1.8	5.0600000000000005
1754	1.05382981	1.05382981	3.02691491	1.05382981	1.0	1.0000000019999997	1.8	5.08
1755	1.05761034	1.05761034	3.02880517	1.05761034	1.0	0.9999999999999998	1.8	5.1000000000000005
1756	1.06160729	1.06160729	3.03080364	1.06160729	1.0	0.9999999979999996	1.8	5.12
1757	1.06582908	1.06582908	3.03291454	1.06582908	1.0	0.9999999999999998	1.8	5.14
1758	1.07028417	1.07028417	3.03514208	1.07028417	1.0	0.9999999979999998	1.8	5.16
1759	1.074981	1.074981	3.0374905	1.074981	1.0	0.9999999999999998	1.8	5.18
1760	1.079928	1.079928	3.039964	1.079928	1.0	0.9999999999999998	1.8	5.2
1761	1.08513354	1.08513354	3.04256677	1.08513354	1.0	0.9999999999999998	1.8	5.22
1762	1.09060587	1.09060587	3.04530294	1.09060587	1.0	1.0000000019999997	1.8	5.24
1763	1.09635316	1.09635316	3.04817658	1.09635316	1.0	0.9999999999999998	1.8	5.26
1764	1.10238339	1.10238339	3.05119169	1.10238339	1.0	0.9999999979999998	1.8	5.28
1765	1.10870436	1.10870436	3.05435218	1.10870436	1.0	0.9999999999999998	1.8	5.3
1766	1.11532363	1.11532363	3.05766182	1.11532363	1.0	1.0000000019999997	1.8	5.32
1767	1.1222485	1.1222485	3.06112425	1.1222485	1.0	0.9999999999999998	1.8	5.34
1768	1.12948595	1.12948595	3.06474298	1.12948595	1.0	1.0000000019999997	1.8	5.36
1769	1.1370426	1.1370426	3.0685213	1.1370426	1.0	0.9999999999999998	1.8	5.38
1770	1.14492469	1.14492469	3.07246234	1.14492469	1.0	0.9999999979999998	1.8	5.4
1771	1.153138	1.153138	3.076569	1.153138	1.0	0.9999999999999998	1.8	5.42
1772	1.16168783	1.16168783	3.08084392	1.16168783	1.0	1.0000000019999997	1.8	5.44
1773	1.17057898	1.17057898	3.08528949	1.17057898	1.0	0.9999999999999998	1.8	5.46
1774	1.17981563	1.17981563	3.08990781	1.17981563	1.0	0.9999999979999998	1.8	5.48
1775	1.18940137	1.18940137	3.09470068	1.18940137	1.0	0.9999999979999998	1.8	5.5
1776	1.19933911	1.19933911	3.09966955	1.19933911	1.0	0.999999998	1.8	5.5200000000000005
1777	1.20963105	1.20963105	3.10481553	1.20963105	1.0	1.000000002	1.8	5.54
1778	1.22027866	1.22027866	3.11013933	1.22027866	1.0	0.9999999999999998	1.8	5.5600000000000005
1779	1.23128257	1.23128257	3.11564129	1.23128257	1.0	1.0000000019999997	1.8	5.58
1780	1.2426426	1.2426426	3.1213213	1.2426426	1.0	0.9999999999999998	1.8	5.6000000000000005
1781	1.25435768	1.25435768	3.12717884	1.25435768	1.0	0.9999999999999998	1.8	5.62
1782	1.26642579	1.26642579	3.1332129	1.26642579	1.0	1.000000002	1.8	5.64
1783	1.27884399	1.27884399	3.139422	1.27884399	1.0	1.000000002	1.8	5.66
1784	1.29160832	1.29160832	3.14580416	1.29160832	1.0	0.9999999999999998	1.8	5.68
1785	1.30471379	1.30471379	3.1523569	1.30471379	1.0	1.0000000019999997	1.8	5.7
1786	1.31815435	1.31815435	3.15907718	1.31815435	1.0	1.000000002	1.8	5.72
1787	1.33192286	1.33192286	3.16596143	1.33192286	1.0	0.9999999999999998	1.8	5.74
1788	1.34601107	1.34601107	3.17300553	1.34601107	1.0	0.9999999979999998	1.8	5.76
1789	1.36040958	1.36040958	3.18020479	1.36040958	1.0	0.9999999999999998	1.8	5.78
1790	1.37510785	1.37510785	3.18755393	1.37510785	1.0	1.0000000019999997	1.8	5.8
1791	1.39009419	1.39009419	3.1950471	1.39009419	1.0	1.0000000019999997	1.8	5.82
1792	1.40535573	1.40535573	3.20267786	1.40535573	1.0	0.9999999979999998	1.8	5.84
1793	1.42087843	1.42087843	3.21043922	1.42087843	1.0	1.0000000019999997	1.8	5.86
1794	1.43664714	1.43664714	3.21832357	1.43664714	1.0	0.9999999999999998	1.8	5.88
1795	1.4526456	1.4526456	3.2263228	1.4526456	1.0	0.9999999999999998	1.8	5.9
1796	1.46885654	1.46885654	3.23442827	1.46885654	1.0	0.9999999999999998	1.8	5.92
1797	1.48526182	1.48526182	3.24263091	1.48526182	1.0	0.9999999999999998	1.8	5.94
1798	1.50184262	1.50184262	3.25092131	1.50184262	1.0	0.9999999999999998	1.8	5.96
1799	1.51857979	1.51857979	3.25928989	1.51857979	1.0	0.9999999979999996	1.8	5.98
1800	1.53545428	1.53545428	3.26772714	1.53545428	1.0	0.9999999999999998	1.8	6.0
1801	1.55244783	1.55244783	3.27622391	1.55244783	1.0	0.9999999979999998	1.8	6.0200000000000005
1802	1.56954387	1.56954387	3.28477193	1.56954387	1.0	0.9999999979999996	1.8	6.04
1803	1.58672877	1.58672877	3.29336438	1.58672877	1.0	0.9999999979999998	1.8	6.0600000000000005
1804	1.60399345	1.60399345	3.30199673	1.60399345	1.0	1.0000000019999997	1.8	6.08
1805	1.62130641	1.62130641	3.31065321	1.62130641	1.0	1.0000000019999997	1.8	6.1000000000000005
1806	1.63855034	1.63855034	3.31927517	1.63855034	1.0	0.9999999999999998	1.8	6.12
1807	1.65569436	1.65569436	3.32784718	1.65569436	1.0	0.9999999999999998	1.8	6.140000000000001
1808	1.67272457	1.67272457	3.33636229	1.67272457	1.0	1.0000000019999997	1.8	6.16
1809	1.68962671	1.68962671	3.34481336	1.68962671	1.0	1.0000000019999997	1.8	6.18
1810	1.70638514	1.70638514	3.35319257	1.70638514	1.0	0.9999999999999998	1.8	6.2
1811	1.72297762	1.72297762	3.36148881	1.72297762	1.0	0.9999999999999998	1.8	6.22
1812	1.73937075	1.73937075	3.36968537	1.73937075	1.0	0.9999999979999998	1.8	6.24
1813	1.75552147	1.75552147	3.37776074	1.75552147	1.0	1.0000000019999997	1.8	6.26
1814	1.77138574	1.77138574	3.38569287	1.77138574	1.0	0.9999999999999998	1.8	6.28
1815	1.7869297	1.7869297	3.39346485	1.7869297	1.0	0.9999999999999998	1.8	6.3
1816	1.80213589	1.80213589	3.40106795	1.80213589	1.0	1.0000000019999997	1.8	6.32
1817	1.81699864	1.81699864	3.40849932	1.81699864	1.0	0.9999999999999998	1.8	6.34
1818	1.83150996	1.83150996	3.41575498	1.83150996	1.0	0.9999999999999998	1.8	6.36
1819	1.84564347	1.84564347	3.42282173	1.84564347	1.0	0.9999999979999998	1.8	6.38
1820	1.85934675	1.85934675	3.42967337	1.85934675	1.0	0.9999999979999998	1.8	6.4
1821	1.87254829	1.87254829	3.43627415	1.87254829	1.0	1.0000000019999997	1.8	6.42
1822	1.88517747	1.88517747	3.44258874	1.88517747	1.0	1.000000002	1.8	6.44
1823	1.89718816	1.89718816	3.44859408	1.89718816	1.0	0.9999999999999998	1.8	6.46
1824	1.90857407	1.90857407	3.45428704	1.90857407	1.0	1.0000000019999997	1.8	6.48
1825	1.91936719	1.91936719	3.45968359	1.91936719	1.0	0.9999999979999998	1.8	6.5
1826	1.92961856	1.92961856	3.46480928	1.92961856	1.0	0.9999999999999998	1.8	6.5200000000000005
1827	1.93936872	1.93936872	3.46968436	1.93936872	1.0	0.9999999999999998	1.8	6.54
1828	1.94861955	1.94861955	3.47430978	1.94861955	1.0	1.0000000019999997	1.8	6.5600000000000005
1829	1.95731833	1.95731833	3.47865917	1.95731833	1.0	1.0000000019999995	1.8	6.58
1830	1.96536007	1.96536007	3.48268004	1.96536007	1.0	1.0000000019999997	1.8	6.6000000000000005
1831	1.97260702	1.97260702	3.48630351	1.97260702	1.0	0.9999999999999998	1.8	6.62
1832	1.97891939	1.97891939	3.4894597	1.97891939	1.0	1.0000000019999997	1.8	6.640000000000001
1833	1.98418717	1.98418717	3.49209358	1.98418717	1.0	0.9999999979999998	1.8	6.66
1834	1.98835641	1.98835641	3.4941782	1.98835641	1.0	0.9999999979999998	1.8	6.68
1835	1.99144327	1.99144327	3.49572164	1.99144327	1.0	1.000000002	1.8	6.7
1836	1.99353537	1.99353537	3.49676768	1.99353537	1.0	0.9999999979999998	1.8	6.72
1837	1.9947826	1.9947826	3.4973913	1.9947826	1.0	0.9999999999999998	1.8	6.74
1838	1.99538181	1.99538181	3.4976909	1.99538181	1.0	0.9999999979999996	1.8	6.76
1839	1.99556043	1.99556043	3.49778022	1.99556043	1.0	1.0000000019999997	1.8	6.78
1840	1.99554025	1.99554025	3.49777012	1.99554025	1.0	0.999999998	1.8	6.8
1841	1.9952957	1.9952957	3.49764785	1.9952957	1.0	0.9999999999999998	1.8	6.82
1842	1.9946152	1.9946152	3.4973076	1.9946152	1.0	0.9999999999999998	1.8	6.84
1843	1.99329746	1.99329746	3.49664873	1.99329746	1.0	0.9999999999999998	1.8	6.86
1844	1.99116756	1.99116756	3.49558378	1.99116756	1.0	0.9999999999999998	1.8	6.88
1845	1.98809026	1.98809026	3.49404513	1.98809026	1.0	0.9999999999999998	1.8	6.9
1846	1.98398127	1.98398127	3.49199064	1.98398127	1.0	1.0000000019999997	1.8	6.92
1847	1.97881529	1.97881529	3.48940764	1.97881529	1.0	0.9999999979999998	1.8	6.94
1848	1.97262513	1.97262513	3.48631257	1.97262513	1.0	1.0000000019999997	1.8	6.96
1849	1.96549223	1.96549223	3.48274611	1.96549223	1.0	0.9999999979999998	1.8	6.98
1850	1.95752824	1.95752824	3.47876412	1.95752824	1.0	0.9999999999999998	1.8	7.0
1851	1.94885161	1.94885161	3.4744258	1.94885161	1.0	0.9999999979999998	1.8	7.0200000000000005
1852	1.93956418	1.93956418	3.46978209	1.93956418	1.0	0.9999999999999998	1.8	7.04
1853	1.9297339	1.9297339	3.46486695	1.9297339	1.0	0.9999999999999998	1.8	7.0600000000000005
1854	1.91938827	1.91938827	3.45969413	1.91938827	1.0	0.9999999979999998	1.8	7.08
1855	1.90852013	1.90852013	3.45426007	1.90852013	1.0	1.0000000019999997	1.8	7.1000000000000005
1856	1.89710339	1.89710339	3.4485517	1.89710339	1.0	1.0000000019999997	1.8	7.12
1857	1.88511275	1.88511275	3.44255637	1.88511275	1.0	0.9999999979999998	1.8	7.140000000000001
1858	1.87254056	1.87254056	3.43627028	1.87254056	1.0	0.9999999999999998	1.8	7.16
1859	1.85940511	1.85940511	3.42970256	1.85940511	1.0	1.0000000019999997	1.8	7.18
1860	1.8457483	1.8457483	3.42287415	1.8457483	1.0	0.9999999999999998	1.8	7.2
1861	1.83162513	1.83162513	3.41581256	1.83162513	1.0	0.9999999979999998	1.8	7.22
1862	1.81709042	1.81709042	3.40854521	1.81709042	1.0	0.9999999999999998	1.8	7.24
1863	1.80218861	1.80218861	3.40109431	1.80218861	1.0	1.0000000019999997	1.8	7.26
1864	1.78695046	1.78695046	3.39347523	1.78695046	1.0	0.9999999999999998	1.8	7.28
1865	1.77139658	1.77139658	3.38569829	1.77139658	1.0	0.9999999999999998	1.8	7.3
1866	1.75554486	1.75554486	3.37777243	1.75554486	1.0	0.9999999999999998	1.8	7.32
1867	1.7394172	1.7394172	3.3697086	1.7394172	1.0	0.9999999999999998	1.8	7.34
1868	1.72304236	1.72304236	3.36152118	1.72304236	1.0	0.9999999999999998	1.8	7.36
1869	1.7064544	1.7064544	3.3532272	1.7064544	1.0	0.9999999999999998	1.8	7.38
1870	1.68968816	1.68968816	3.34484408	1.68968816	1.0	0.9999999999999998	1.8	7.4
1871	1.67277496	1.67277496	3.33638748	1.67277496	1.0	0.9999999999999998	1.8	7.42
1872	1.65574006	1.65574006	3.32787003	1.65574006	1.0	0.9999999999999998	1.8	7.44
1873	1.63860249	1.63860249	3.31930124	1.63860249	1.0	0.9999999979999998	1.8	7.46
1874	1.62137592	1.62137592	3.31068796	1.62137592	1.0	0.9999999999999998	1.8	7.48
1875	1.60407397	1.60407397	3.30203699	1.60407397	1.0	1.0000000019999997	1.8	7.5
1876	1.58679003	1.58679003	3.29339502	1.58679003	1.0	1.000000002	1.8	7.5200000000000005
1877	1.56959343	1.56959343	3.28479671	1.56959343	1.0	0.9999999979999998	1.8	7.54
1878	1.55249025	1.55249025	3.27624513	1.55249025	1.0	1.0000000019999997	1.8	7.5600000000000005
1879	1.53549211	1.53549211	3.26774606	1.53549211	1.0	1.0000000019999997	1.8	7.58
1880	1.5186144	1.5186144	3.2593072	1.5186144	1.0	0.9999999999999998	1.8	7.6000000000000005
1881	1.5018747	1.5018747	3.25093735	1.5018747	1.0	0.9999999999999998	1.8	7.62
1882	1.48529171	1.48529171	3.24264585	1.48529171	1.0	0.9999999979999998	1.8	7.640000000000001
1883	1.46888441	1.46888441	3.23444221	1.46888441	1.0	1.0000000019999997	1.8	7.66
1884	1.45267153	1.45267153	3.22633576	1.45267153	1.0	0.9999999979999998	1.8	7.68
1885	1.43667116	1.43667116	3.21833558	1.43667116	1.0	0.9999999999999998	1.8	7.7
1886	1.42090057	1.42090057	3.21045028	1.42090057	1.0	0.9999999979999998	1.8	7.72
1887	1.40537599	1.40537599	3.202688	1.40537599	1.0	1.000000002	1.8	7.74
1888	1.39011259	1.39011259	3.1950563	1.39011259	1.0	1.0000000019999997	1.8	7.76
1889	1.37512441	1.37512441	3.18756221	1.37512441	1.0	1.0000000019999997	1.8	7.78
1890	1.36042432	1.36042432	3.18021216	1.36042432	1.0	0.9999999999999998	1.8	7.8
1891	1.34602401	1.34602401	3.17301201	1.34602401	1.0	1.0000000019999997	1.8	7.82
1892	1.33193405	1.33193405	3.16596703	1.33193405	1.0	1.0000000019999997	1.8	7.84
1893	1.31816383	1.31816383	3.15908191	1.31816383	1.0	0.9999999979999996	1.8	7.86
1894	1.3047216	1.3047216	3.1523608	1.3047216	1.0	0.9999999999999998	1.8	7.88
1895	1.29161451	1.29161451	3.14580725	1.29161451	1.0	0.9999999979999996	1.8	7.9
1896	1.27884861	1.27884861	3.1394243	1.27884861	1.0	0.9999999979999998	1.8	7.92
1897	1.26642889	1.26642889	3.13321445	1.26642889	1.0	1.0000000019999997	1.8	7.94
1898	1.25435932	1.25435932	3.12717966	1.25435932	1.0	0.9999999999999998	1.8	7.96
1899	1.24264286	1.24264286	3.12132143	1.24264286	1.0	0.9999999999999998	1.8	7.98
1900	1.23128151	1.23128151	3.11564075	1.23128151	1.0	0.9999999979999996	1.8	8.0
1901	1.22027634	1.22027634	3.11013817	1.22027634	1.0	0.9999999999999998	1.8	8.02
1902	1.20962755	1.20962755	3.10481377	1.20962755	1.0	0.9999999979999996	1.8	8.040000000000001
1903	1.19933448	1.19933448	3.09966724	1.19933448	1.0	0.9999999999999998	1.8	8.06
1904	1.18939569	1.18939569	3.09469785	1.18939569	1.0	1.000000002	1.8	8.08
1905	1.17980898	1.17980898	3.08990449	1.17980898	1.0	0.9999999999999998	1.8	8.1
1906	1.17057143	1.17057143	3.08528571	1.17057143	1.0	0.9999999979999998	1.8	8.120000000000001
1907	1.16167945	1.16167945	3.08083973	1.16167945	1.0	1.0000000019999997	1.8	8.14
1908	1.15312885	1.15312885	3.07656443	1.15312885	1.0	1.0000000019999997	1.8	8.16
1909	1.14491486	1.14491486	3.07245743	1.14491486	1.0	0.9999999999999998	1.8	8.18
1910	1.13703215	1.13703215	3.06851607	1.13703215	1.0	0.9999999979999996	1.8	8.2
1911	1.12947494	1.12947494	3.06473747	1.12947494	1.0	0.9999999999999998	1.8	8.22
1912	1.12223701	1.12223701	3.0611185	1.12223701	1.0	0.9999999979999998	1.8	8.24
1913	1.11531171	1.11531171	3.05765586	1.11531171	1.0	1.0000000019999997	1.8	8.26
1914	1.10869207	1.10869207	3.05434604	1.10869207	1.0	1.0000000019999997	1.8	8.28
1915	1.1023708	1.1023708	3.0511854	1.1023708	1.0	0.9999999999999998	1.8	8.3
1916	1.09634032	1.09634032	3.04817016	1.09634032	1.0	0.9999999999999998	1.8	8.32
1917	1.09059284	1.09059284	3.04529642	1.09059284	1.0	0.9999999999999998	1.8	8.34
1918	1.08512037	1.08512037	3.04256018	1.08512037	1.0	0.9999999979999998	1.8	8.36
1919	1.07991474	1.07991474	3.03995737	1.07991474	1.0	0.9999999999999998	1.8	8.38
1920	1.0749677	1.0749677	3.03748385	1.0749677	1.0	0.9999999999999998	1.8	8.4
1921	1.07027086	1.07027086	3.03513543	1.07027086	1.0	0.9999999999999998	1.8	8.42
1922	1.06581582	1.06581582	3.03290791	1.06581582	1.0	0.9999999999999998	1.8	8.44
1923	1.06159411	1.06159411	3.03079705	1.06159411	1.0	0.9999999979999998	1.8	8.46
1924	1.05759727	1.05759727	3.02879864	1.05759727	1.0	1.000000002	1.8	8.48
1925	1.05381689	1.05381689	3.02690845	1.05381689	1.0	1.0000000019999997	1.8	8.5
1926	1.05024458	1.05024458	3.02512229	1.05024458	1.0	0.9999999999999998	1.8	8.52
1927	1.04687203	1.04687203	3.02343602	1.04687203	1.0	1.0000000019999997	1.8	8.540000000000001
1928	1.04369103	1.04369103	3.02184552	1.04369103	1.0	1.0000000019999997	1.8	8.56
1929	1.04069348	1.04069348	3.02034674	1.04069348	1.0	0.9999999999999998	1.8	8.58
1930	1.03787139	1.03787139	3.0189357	1.03787139	1.0	1.0000000019999997	1.8	8.6
1931	1.03521695	1.03521695	3.01760848	1.03521695	1.0	1.0000000019999997	1.8	8.620000000000001
1932	1.03272249	1.03272249	3.01636124	1.03272249	1.0	0.9999999979999998	1.8	8.64
1933	1.0303805	1.0303805	3.01519025	1.0303805	1.0	0.9999999999999998	1.8	8.66
1934	1.02818366	1.02818366	3.01409183	1.02818366	1.0	0.9999999999999998	1.8	8.68
1935	1.02612487	1.02612487	3.01306243	1.02612487	1.0	0.9999999979999998	1.8	8.700000000000001
1936	1.02419719	1.02419719	3.01209859	1.02419719	1.0	0.9999999979999998	1.8	8.72
1937	1.0223939	1.0223939	3.01119695	1.0223939	1.0	0.9999999999999998	1.8	8.74
1938	1.0207085	1.0207085	3.01035425	1.0207085	1.0	0.9999999999999998	1.8	8.76
1939	1.0191347	1.0191347	3.00956735	1.0191347	1.0	0.9999999999999998	1.8	8.78
1940	1.01766644	1.01766644	3.00883322	1.01766644	1.0	0.9999999999999998	1.8	8.8
1941	1.01629785	1.01629785	3.00814893	1.01629785	1.0	1.0000000019999997	1.8	8.82
1942	1.01502332	1.01502332	3.00751166	1.01502332	1.0	0.9999999999999998	1.8	8.84
1943	1.01383744	1.01383744	3.00691872	1.01383744	1.0	0.9999999999999998	1.8	8.86
1944	1.01273502	1.01273502	3.00636751	1.01273502	1.0	0.9999999999999998	1.8	8.88
1945	1.0117111	1.0117111	3.00585555	1.0117111	1.0	0.9999999999999998	1.8	8.9
1946	1.01076094	1.01076094	3.00538047	1.01076094	1.0	0.9999999999999998	1.8	8.92
1947	1.00987999	1.00987999	3.00494	1.00987999	1.0	1.0000000019999997	1.8	8.94
1948	1.00906395	1.00906395	3.00453198	1.00906395	1.0	1.0000000019999997	1.8	8.96
1949	1.00830869	1.00830869	3.00415435	1.00830869	1.0	1.0000000019999997	1.8	8.98
1950	1.00761031	1.00761031	3.00380515	1.00761031	1.0	0.9999999979999996	1.8	9.0
1951	1.00696508	1.00696508	3.00348254	1.00696508	1.0	0.9999999999999998	1.8	9.02
1952	1.00636948	1.00636948	3.00318474	1.00636948	1.0	0.9999999999999998	1.8	9.040000000000001
1953	1.00582018	1.00582018	3.00291009	1.00582018	1.0	0.9999999999999998	1.8	9.06
1954	1.00531402	1.00531402	3.00265701	1.00531402	1.0	0.9999999999999998	1.8	9.08
1955	1.00484802	1.00484802	3.00242401	1.00484802	1.0	0.9999999999999998	1.8	9.1
1956	1.00441936	1.00441936	3.00220968	1.00441936	1.0	0.9999999999999998	1.8	9.120000000000001
1957	1.0040254	1.0040254	3.0020127	1.0040254	1.0	0.9999999999999998	1.8	9.14
1958	1.00366365	1.00366365	3.00183182	1.00366365	1.0	0.9999999979999998	1.8	9.16
1959	1.00333175	1.00333175	3.00166587	1.00333175	1.0	0.9999999979999998	1.8	9.18
1960	1.00302751	1.00302751	3.00151375	1.00302751	1.0	0.9999999979999998	1.8	9.200000000000001
1961	1.00274886	1.00274886	3.00137443	1.00274886	1.0	0.9999999999999998	1.8	9.22
1962	1.00249388	1.00249388	3.00124694	1.00249388	1.0	0.9999999999999998	1.8	9.24
1963	1.00226075	1.00226075	3.00113037	1.00226075	1.0	0.9999999979999996	1.8	9.26
1964	1.00204778	1.00204778	3.00102389	1.00204778	1.0	0.9999999999999998	1.8	9.28
1965	1.0018534	1.0018534	3.0009267	1.0018534	1.0	0.9999999999999998	1.8	9.3
1966	1.00167613	1.00167613	3.00083807	1.00167613	1.0	1.0000000019999997	1.8	9.32
1967	1.00151462	1.00151462	3.00075731	1.00151462	1.0	0.9999999999999998	1.8	9.34
1968	1.00136758	1.00136758	3.00068379	1.00136758	1.0	0.9999999999999998	1.8	9.36
1969	1.00123383	1.00123383	3.00061692	1.00123383	1.0	1.0000000019999997	1.8	9.38
1970	1.00111228	1.00111228	3.00055614	1.00111228	1.0	0.9999999999999998	1.8	9.4
1971	1.00100191	1.00100191	3.00050095	1.00100191	1.0	0.9999999979999998	1.8	9.42
1972	1.00090177	1.00090177	3.00045088	1.00090177	1.0	0.9999999979999996	1.8	9.44
1973	1.00081099	1.00081099	3.0004055	1.00081099	1.0	1.0000000019999997	1.8	9.46
1974	1.00072877	1.00072877	3.00036439	1.00072877	1.0	1.0000000019999997	1.8	9.48
